Name,Term,ES,NES
"""GSM1692045""",System A,1678.737011059191,0.9550144964540557
"""GSM1692385""",System A,1678.134701997863,0.9546718496421224
"""GSM1692290""",System B,1678.0138971355827,0.9546031251224628
"""GSM1691920""",System B,1678.0023403215746,0.9545965505816991
"""GSM1692423""",System B,1677.8887993941098,0.9545319584323897
"""GSM1602828""",System A,1677.5929505166414,0.9543636533525107
"""GSM1691884""",System B,1676.5811612959506,0.953788057909776
"""GSM1692220""",System A,1676.4795759353565,0.9537302671472232
"""GSM1692357""",System A,1676.3706966615746,0.9536683269599633
"""GSM1691890""",System A,1676.1751432392357,0.9535570788300094
"""GSM1692298""",System A,1675.8869914054612,0.9533931525112224
"""GSM1602871""",System A,1675.3528418560209,0.9530892808746114
"""GSM1692144""",System B,1675.329835037448,0.9530761925557684
"""GSM1691899""",System B,1675.3087860712085,0.9530642180369714
"""GSM1692470""",System A,1674.9953433771007,0.9528859040338199
"""GSM1602806""",System B,1674.8711125588106,0.9528152305265393
"""GSM1602920""",System A,1674.8673721446066,0.9528131026472085
"""GSM1602808""",System A,1674.6318338290612,0.9526791075638009
"""GSM1692080""",System A,1674.5798262618473,0.9526495210470998
"""GSM1692390""",System A,1674.467828587186,0.9525858068368536
"""GSM1692443""",System A,1674.4472132764695,0.9525740790197783
"""GSM1602804""",System A,1673.9919458476852,0.9523150825293286
"""GSM1691960""",System B,1673.174544990893,0.9518500724279799
"""GSM1692450""",System A,1672.8636939928047,0.9516732328113777
"""GSM1602805""",System A,1672.7848950554971,0.9516284049872825
"""GSM1602866""",System B,1672.6531963739162,0.9515534830970489
"""GSM1691950""",System B,1672.5488173348294,0.9514941030424023
"""GSM1602917""",System B,1672.4998794706453,0.9514662628450317
"""GSM1602872""",System A,1672.4823031558326,0.9514562638783504
"""GSM1602967""",System A,1672.4214906810776,0.9514216683493463
"""GSM1692000""",System B,1672.0535026778443,0.9512123241368259
"""GSM1602846""",System A,1671.3805672577528,0.9508294987882865
"""GSM1692171""",System A,1671.2300559650503,0.9507438746163858
"""GSM1602924""",System A,1670.5670469517536,0.9503666962883888
"""GSM1602835""",System B,1670.5644126571424,0.9503651976679824
"""GSM1692266""",System B,1670.4187238203394,0.9502823169366935
"""GSM1692281""",System B,1670.3754891870085,0.9502577212428428
"""GSM1691974""",System B,1670.0693588591948,0.9500835671621617
"""GSM1602825""",System A,1669.999217755555,0.9500436646817065
"""GSM1691955""",System B,1669.930645876093,0.9500046549151355
"""GSM1602919""",System A,1669.8216746060307,0.9499426623922324
"""GSM1602914""",System B,1669.6989776439577,0.9498728614784033
"""GSM1692372""",System A,1669.1256532894995,0.9495467037383459
"""GSM1692468""",System A,1668.9040105489794,0.9494206136903897
"""GSM1692454""",System B,1668.7971130137748,0.9493598008917898
"""GSM1692296""",System B,1668.7620326266915,0.9493398440563922
"""GSM1691964""",System B,1668.7502327115799,0.9493331312181605
"""GSM1602971""",System A,1668.4102656128143,0.9491397277812317
"""GSM1602937""",System B,1668.3166410176145,0.949086465808063
"""GSM1602886""",System B,1667.51008069428,0.9486276227635749
"""GSM1692176""",System A,1667.4238394041831,0.9485785610691625
"""GSM1692316""",System A,1666.8939322565066,0.9482771028869268
"""GSM1692419""",System A,1666.799276024859,0.9482232540274522
"""GSM1602927""",System B,1666.7404260916956,0.9481897749661603
"""GSM1691945""",System B,1666.6374682025125,0.9481312033876186
"""GSM1692016""",System B,1665.8304591048127,0.9476721050404704
"""GSM1602957""",System A,1665.6158941100339,0.9475500414420059
"""GSM1602901""",System A,1665.4523333871612,0.947456993596891
"""GSM1692389""",System B,1665.4297154384021,0.9474441265016862
"""GSM1691959""",System B,1665.3607098618531,0.9474048700097484
"""GSM1602842""",System A,1665.1880293731992,0.9473066340330392
"""GSM1692073""",System B,1664.841347777805,0.9471094107949297
"""GSM1692264""",System A,1664.3698373799534,0.946841173863111
"""GSM1692226""",System B,1663.8416845763613,0.9465407137073806
"""GSM1692276""",System B,1663.6231958575936,0.9464164179467223
"""GSM1692491""",System B,1663.1747434775561,0.9461612984604157
"""GSM1602810""",System A,1663.1674888320458,0.9461571713746463
"""GSM1602870""",System B,1662.5575334842142,0.9458101746768125
"""GSM1691900""",System B,1662.4812544637834,0.9457667804049243
"""GSM1602866""",System A,1661.83321756255,0.9453981195421222
"""GSM1692418""",System B,1660.8926051838134,0.9448630157996539
"""GSM1602914""",System A,1660.7878619412259,0.9448034285537555
"""GSM1692093""",System B,1660.5952316949297,0.9446938433855866
"""GSM1691998""",System A,1660.263982941965,0.9445053997169658
"""GSM1602801""",System B,1660.1475974036648,0.944439189300729
"""GSM1602852""",System A,1660.1191491684503,0.9444230054215095
"""GSM1692444""",System B,1660.1127660012298,0.9444193741098813
"""GSM1602811""",System B,1660.0952986864067,0.944409437152061
"""GSM1692172""",System A,1660.0913444769676,0.9444071876470395
"""GSM1692309""",System B,1659.860983022084,0.944276137621104
"""GSM1692129""",System A,1659.5986741196039,0.9441269130536064
"""GSM1692402""",System A,1659.5801316823672,0.9441163644708064
"""GSM1692062""",System B,1659.1068895558328,0.9438471423781286
"""GSM1692020""",System B,1658.521140335166,0.9435139162722297
"""GSM1692411""",System B,1658.3748413678322,0.9434306884445833
"""GSM1602878""",System B,1657.7207536988108,0.9430585853684301
"""GSM1692027""",System A,1656.9345533479636,0.9426113248819872
"""GSM1692475""",System B,1656.4133102145843,0.9423147955594815
"""GSM1692451""",System B,1656.2506729843071,0.942222273078858
"""GSM1602828""",System B,1655.4113912614212,0.9417448152002953
"""GSM1692095""",System B,1654.816452017183,0.9414063609939403
"""GSM1692346""",System B,1654.624623077767,0.9412972316801913
"""GSM1692349""",System B,1654.5647698146704,0.9412631818358496
"""GSM1692344""",System B,1654.0071688345934,0.9409459689456218
"""GSM1692131""",System B,1653.6738155884423,0.9407563280546323
"""GSM1602888""",System B,1653.6335146933025,0.9407334013312533
"""GSM1602930""",System B,1653.1220793823632,0.9404424515679921
"""GSM1692307""",System A,1653.0807547840614,0.940418942471464
"""GSM1692384""",System B,1653.0424442759677,0.9403971480567611
"""GSM1602955""",System B,1652.9533728854549,0.9403464763502349
"""GSM1692104""",System B,1652.7356785556394,0.9402226325084658
"""GSM1691946""",System B,1652.5084952934749,0.9400933905204178
"""GSM1692267""",System B,1652.4912257980677,0.9400835660998257
"""GSM1691928""",System B,1652.4635050690276,0.9400677960906395
"""GSM1692132""",System B,1652.400466013668,0.9400319338851156
"""GSM1692116""",System A,1652.2685549880625,0.9399568911947684
"""GSM1692393""",System B,1652.2637074039012,0.9399541334589727
"""GSM1691897""",System B,1652.1812887248798,0.9399072464047614
"""GSM1602961""",System A,1651.8762860292954,0.9397337338213004
"""GSM1691951""",System B,1651.7229779333265,0.9396465185796576
"""GSM1692135""",System A,1651.7075144891041,0.9396377216011553
"""GSM1602863""",System B,1650.9516541886542,0.9392077212261898
"""GSM1602891""",System A,1650.9267296908238,0.9391935419613091
"""GSM1691911""",System B,1650.7699459812284,0.9391043494823889
"""GSM1602906""",System A,1650.5257600700843,0.9389654348796631
"""GSM1602964""",System B,1650.524906051086,0.9389649490379152
"""GSM1692258""",System A,1650.1308042816945,0.938740748999215
"""GSM1692075""",System B,1649.960980936009,0.9386441384188218
"""GSM1602824""",System A,1649.9375228225153,0.9386307933634032
"""GSM1692380""",System B,1649.9219168277732,0.9386219152895224
"""GSM1691882""",System A,1649.640602180326,0.9384618785686978
"""GSM1602904""",System B,1649.3447238737235,0.9382935567469174
"""GSM1692173""",System B,1649.1775400548604,0.9381984477634763
"""GSM1602870""",System A,1648.298607631279,0.9376984330497994
"""GSM1691923""",System A,1647.8693602958501,0.9374542390961316
"""GSM1602832""",System B,1647.549722589476,0.9372724008205771
"""GSM1602915""",System B,1647.3068233974827,0.9371342182178213
"""GSM1691997""",System B,1646.864481176919,0.936882574732124
"""GSM1692407""",System B,1646.719625581556,0.936800168022465
"""GSM1692304""",System B,1646.522183598041,0.9366878455114205
"""GSM1692231""",System B,1646.3719575229306,0.9366023835965818
"""GSM1602961""",System B,1646.3602700183083,0.936595734707406
"""GSM1692295""",System B,1645.5825132559949,0.9361532776829696
"""GSM1602945""",System B,1645.3958975513715,0.9360471141195245
"""GSM1692085""",System B,1645.0702668481854,0.9358618664958738
"""GSM1692300""",System B,1645.032446526724,0.9358403509428013
"""GSM1691976""",System B,1644.6535374825207,0.9356247938736071
"""GSM1602911""",System B,1644.3622750280683,0.9354590979579024
"""GSM1691886""",System A,1644.0002019128233,0.9352531186582519
"""GSM1691963""",System B,1643.599388546927,0.9350251004682187
"""GSM1692360""",System B,1643.5977531518347,0.9350241701104496
"""GSM1602899""",System B,1643.35327989492,0.9348850920399652
"""GSM1692206""",System B,1643.3471319767223,0.934881594558845
"""GSM1602910""",System A,1643.1394574320248,0.9347634508594901
"""GSM1692272""",System B,1642.876088297322,0.9346136231378739
"""GSM1692282""",System B,1641.9164136362297,0.9340676750785978
"""GSM1602970""",System A,1641.595248689051,0.933884967973025
"""GSM1602884""",System A,1641.5433872624599,0.9338554645940711
"""GSM1602826""",System B,1641.3219976987593,0.9337295185755435
"""GSM1602921""",System B,1641.2983561251021,0.9337160691517131
"""GSM1692225""",System B,1641.0066279191005,0.9335501082752204
"""GSM1692120""",System A,1640.818333067381,0.9334429894639861
"""GSM1602895""",System A,1640.6817747612422,0.9333653029883114
"""GSM1692020""",System A,1640.5292914297706,0.9332785569458618
"""GSM1692079""",System B,1639.9779799778216,0.9329649220970416
"""GSM1692099""",System B,1639.6162190454907,0.9327591203947198
"""GSM1691888""",System B,1638.8679486837163,0.9323334378500128
"""GSM1602915""",System A,1638.6602310407852,0.9322152696325603
"""GSM1692275""",System B,1638.016630597148,0.9318491326203012
"""GSM1602853""",System B,1637.9044817769054,0.9317853324250436
"""GSM1692439""",System B,1637.6016740837804,0.9316130685536527
"""GSM1692161""",System B,1637.5251001917559,0.9315695065326502
"""GSM1602916""",System B,1637.2992128248961,0.9314410017647826
"""GSM1692230""",System B,1637.1425854603112,0.9313518982287704
"""GSM1602928""",System A,1637.114757819103,0.9313360673984612
"""GSM1602942""",System B,1637.0953630883514,0.9313250339555212
"""GSM1691989""",System B,1637.059004747558,0.9313043501067135
"""GSM1692260""",System B,1637.0470697595147,0.931297560427019
"""GSM1692270""",System B,1636.8353276344787,0.9311771027272202
"""GSM1692217""",System A,1636.3019086203103,0.930873646683862
"""GSM1692035""",System B,1636.2284097449656,0.9308318340050654
"""GSM1602925""",System B,1636.0224065890989,0.9307146411399103
"""GSM1602868""",System B,1635.5976655331824,0.9304730107576842
"""GSM1691894""",System B,1635.557761422535,0.9304503097605146
"""GSM1692019""",System B,1635.1240627822872,0.9302035835098866
"""GSM1692133""",System B,1635.082524411553,0.9301799528006399
"""GSM1692163""",System B,1635.0498011464178,0.9301613369052557
"""GSM1602881""",System B,1634.91942254866,0.9300871659957768
"""GSM1692400""",System B,1634.7989056930783,0.9300186053198702
"""GSM1692501""",System B,1634.5634875551086,0.9298846786041262
"""GSM1692242""",System B,1634.5586427564112,0.9298819224529494
"""GSM1692121""",System B,1634.5120836116112,0.9298554354821293
"""GSM1692341""",System B,1634.3645235616696,0.9297714902388522
"""GSM1602901""",System B,1634.2248573029747,0.9296920356841242
"""GSM1692055""",System B,1633.9415131942105,0.9295308444257127
"""GSM1602966""",System A,1633.9182485052506,0.9295176094073233
"""GSM1692259""",System B,1633.2313837890324,0.9291268598397795
"""GSM1602838""",System B,1632.5724141531564,0.9287519794679054
"""GSM1602846""",System B,1632.389622978917,0.9286479916365343
"""GSM1602871""",System B,1632.176347278083,0.9285266615028112
"""GSM1691901""",System A,1632.1297318425923,0.9285001425088538
"""GSM1692026""",System B,1632.0694107600693,0.9284658265273322
"""GSM1692162""",System B,1631.6046893889215,0.9282014517960108
"""GSM1602860""",System B,1631.537770707081,0.9281633825148665
"""GSM1692216""",System B,1631.4253009865488,0.9280993997630639
"""GSM1691996""",System B,1631.2372458654609,0.9279924173318741
"""GSM1691863""",System B,1631.2120735930393,0.9279780971108312
"""GSM1692482""",System B,1631.1604584370662,0.927948733832446
"""GSM1692481""",System B,1631.1356987627714,0.9279346483338103
"""GSM1692265""",System B,1630.5001600098994,0.9275730975262374
"""GSM1691967""",System B,1630.2793695602386,0.9274474923369102
"""GSM1602837""",System B,1629.8966488046954,0.9272297668282512
"""GSM1691947""",System B,1629.7622475371063,0.927153307467408
"""GSM1692048""",System B,1629.3680394392632,0.9269290469396543
"""GSM1692106""",System B,1629.1425590273084,0.9268007736838288
"""GSM1692252""",System B,1628.5417612054998,0.9264589865989636
"""GSM1602887""",System B,1628.4330282837773,0.9263971296697349
"""GSM1691864""",System B,1628.3456815069385,0.9263474390764198
"""GSM1692125""",System B,1628.3077641065847,0.9263258682962635
"""GSM1692456""",System B,1628.1310082910795,0.926225313912207
"""GSM1602835""",System A,1627.6611364766868,0.925958009151983
"""GSM1692150""",System A,1627.5339055998375,0.9258856289453233
"""GSM1692094""",System B,1626.692388291698,0.925406899267598
"""GSM1692008""",System B,1626.527416921178,0.925313048920993
"""GSM1692317""",System B,1626.2903328599432,0.9251781744803474
"""GSM1692042""",System B,1626.2369615698453,0.9251478121571235
"""GSM1692145""",System B,1626.1195090951096,0.9250809947728172
"""GSM1691914""",System B,1626.060464944644,0.9250474052234989
"""GSM1692247""",System B,1625.9629217807587,0.9249919140209301
"""GSM1602872""",System B,1625.7849111117239,0.9248906457648949
"""GSM1691994""",System B,1625.422725966594,0.9246846027327101
"""GSM1602814""",System B,1624.926018351678,0.9244020313891234
"""GSM1691908""",System B,1624.8711933988134,0.9243708420935945
"""GSM1602836""",System B,1624.8602172326491,0.9243645978768212
"""GSM1692494""",System B,1624.2290698543338,0.9240055452725603
"""GSM1692157""",System B,1624.0476826439863,0.9239023561403662
"""GSM1602965""",System B,1623.7858996957366,0.923753430782281
"""GSM1692116""",System B,1623.4252938843083,0.9235482862151744
"""GSM1692246""",System A,1623.3138254028927,0.9234848730569796
"""GSM1692080""",System B,1623.1526590896874,0.9233931873644399
"""GSM1692432""",System B,1623.0852365570581,0.9233548314482812
"""GSM1692072""",System B,1622.8887891334107,0.9232430747310953
"""GSM1692044""",System B,1622.6880028224214,0.9231288496699803
"""GSM1602874""",System B,1622.434683633639,0.9229847392489177
"""GSM1692389""",System A,1622.27078436586,0.9228914988094349
"""GSM1602929""",System B,1621.99947686808,0.9227371550428594
"""GSM1692092""",System B,1621.745985657035,0.9225929467602774
"""GSM1602938""",System B,1621.6355728493327,0.9225301341629168
"""GSM1691873""",System B,1621.5823711989715,0.9224998683458202
"""GSM1692402""",System B,1621.5339519004792,0.9224723231546058
"""GSM1602920""",System B,1621.4264830772345,0.9224111853567021
"""GSM1692190""",System B,1620.8929101620306,0.9221076417607856
"""GSM1691961""",System B,1620.809066591506,0.9220599441019159
"""GSM1602899""",System A,1620.796422542,0.9220527510451759
"""GSM1692164""",System B,1620.6292704551943,0.9219576601137432
"""GSM1692040""",System B,1620.58823065883,0.9219343130378159
"""GSM1602897""",System B,1620.5544724026095,0.9219151083477106
"""GSM1691934""",System B,1620.4837997196155,0.9218749034577738
"""GSM1692487""",System B,1620.402702944495,0.9218287684197389
"""GSM1691979""",System B,1620.3240824045733,0.9217840420838985
"""GSM1692128""",System A,1620.2087776118306,0.9217184464915845
"""GSM1692497""",System B,1620.020161843241,0.9216111451143729
"""GSM1692371""",System B,1619.2333874515125,0.9211635580625657
"""GSM1692107""",System B,1619.1455213463041,0.9211135720292155
"""GSM1602900""",System A,1619.0682104688149,0.9210695907455186
"""GSM1691938""",System B,1619.0389215122777,0.9210529285894485
"""GSM1602884""",System B,1618.8509258185077,0.9209459799657876
"""GSM1602877""",System B,1618.5185364622175,0.920756887420837
"""GSM1691963""",System A,1618.0664029826085,0.9204996737986232
"""GSM1602840""",System A,1617.9730977640065,0.9204465935151882
"""GSM1692421""",System B,1617.6426160389447,0.9202585862000651
"""GSM1692208""",System B,1617.6042001662245,0.9202367318446181
"""GSM1692222""",System B,1617.503636692305,0.9201795224218352
"""GSM1692074""",System B,1617.0104253600757,0.9198989400739205
"""GSM1692472""",System B,1617.0027421889008,0.9198945692047477
"""GSM1692283""",System B,1616.9947761271678,0.9198900374023364
"""GSM1692437""",System B,1616.980471399047,0.9198818996043173
"""GSM1691929""",System B,1616.5100147342691,0.9196142621293248
"""GSM1692311""",System B,1616.2873937614959,0.919487615576105
"""GSM1692455""",System B,1616.201851287613,0.919438951430332
"""GSM1692067""",System B,1615.7049193789253,0.9191562524885556
"""GSM1691902""",System B,1615.6657213604294,0.9191339531792241
"""GSM1692319""",System B,1615.579048331948,0.9190846458737283
"""GSM1692039""",System B,1615.1323984244964,0.9188305517936872
"""GSM1602874""",System A,1614.3930937976093,0.9184099697541411
"""GSM1692417""",System B,1614.370380317795,0.9183970483123998
"""GSM1602804""",System B,1614.2792177179535,0.9183451869405412
"""GSM1692366""",System B,1614.267266311348,0.9183383879205125
"""GSM1692354""",System A,1614.0624629676977,0.9182218776149554
"""GSM1602905""",System B,1613.6798851177564,0.9180042334036769
"""GSM1692448""",System B,1613.5065964843498,0.917905651460297
"""GSM1691915""",System B,1613.363249183728,0.9178241028024551
"""GSM1692118""",System B,1612.4079205773542,0.9172806271645476
"""GSM1602960""",System B,1612.0926063893876,0.9171012484897094
"""GSM1602943""",System B,1612.0105571295971,0.9170545715939199
"""GSM1692129""",System B,1611.9806668824694,0.9170375673704343
"""GSM1602858""",System B,1611.8397671491248,0.9169574111059305
"""GSM1692269""",System B,1611.55895477577,0.9167976601231556
"""GSM1692210""",System B,1611.448211592733,0.9167346595790042
"""GSM1692315""",System B,1610.6427013248394,0.9162764138991788
"""GSM1691990""",System B,1610.4934810389068,0.9161915241664261
"""GSM1691862""",System B,1610.1235671291843,0.915981084327489
"""GSM1602867""",System B,1610.042084088358,0.9159347295472635
"""GSM1692200""",System B,1609.8713074171237,0.9158375766307492
"""GSM1602894""",System B,1609.8708929677578,0.915837340855193
"""GSM1602843""",System B,1609.376385110434,0.9155560209288177
"""GSM1602969""",System A,1609.0991564813285,0.9153983086976083
"""GSM1602876""",System B,1609.0787655647682,0.9153867085358303
"""GSM1602962""",System A,1608.8908170675577,0.9152797867617583
"""GSM1602934""",System B,1608.8538547043408,0.9152587592914263
"""GSM1692027""",System B,1608.1933804996215,0.9148830229873562
"""GSM1692167""",System B,1607.7641754450096,0.9146388530867671
"""GSM1692041""",System B,1607.0483294076894,0.9142316163734723
"""GSM1692110""",System B,1606.7157704580513,0.9140424273487844
"""GSM1692178""",System B,1606.2233807712264,0.913762312425646
"""GSM1602975""",System B,1606.215796461639,0.9137579977977122
"""GSM1691882""",System B,1606.0536936136104,0.913665779321105
"""GSM1602909""",System A,1605.9783031047155,0.9136228905133791
"""GSM1692213""",System B,1605.8278805175823,0.9135373168050736
"""GSM1602965""",System A,1605.7479182604675,0.9134918271814989
"""GSM1691907""",System A,1605.693305393621,0.9134607585393066
"""GSM1691890""",System B,1605.5437743693265,0.913375692031015
"""GSM1692431""",System B,1605.523533116826,0.9133641770114277
"""GSM1692253""",System B,1605.3712421047685,0.9132775403773173
"""GSM1691953""",System B,1605.1553205596765,0.9131547050527244
"""GSM1602876""",System A,1604.9075238121522,0.9130137362860261
"""GSM1602847""",System B,1604.6196702683965,0.9128499796610566
"""GSM1692078""",System B,1604.615594595949,0.9128476610571035
"""GSM1692056""",System B,1604.0235798354406,0.9125108705564619
"""GSM1691904""",System B,1603.9036528507359,0.9124426454514248
"""GSM1692458""",System B,1603.731781971298,0.9123448700522406
"""GSM1602862""",System A,1603.6457548657409,0.9122959302049901
"""GSM1602952""",System B,1603.4942158572303,0.9122097213771914
"""GSM1602805""",System B,1603.4938345887986,0.9122095044778933
"""GSM1602969""",System B,1603.4510672970573,0.9121851746493865
"""GSM1691881""",System B,1603.0065789608161,0.9119323102627562
"""GSM1602834""",System B,1602.0398810717306,0.9113823667685185
"""GSM1692057""",System B,1601.6619786726433,0.911167382368344
"""GSM1692398""",System B,1601.532837933105,0.9110939156624042
"""GSM1692479""",System B,1601.5264019960196,0.9110902543305968
"""GSM1691871""",System B,1601.4278547108934,0.9110341918948122
"""GSM1692199""",System B,1601.4091996182515,0.9110235792236264
"""GSM1692244""",System B,1601.2296038478926,0.9109214092213779
"""GSM1692153""",System B,1601.070913065746,0.9108311318304554
"""GSM1602941""",System B,1601.006874844481,0.91079470121075
"""GSM1691885""",System B,1600.8707860293125,0.9107172818231777
"""GSM1692405""",System B,1600.8385316787599,0.9106989326879954
"""GSM1691922""",System B,1600.702261109991,0.9106214099028557
"""GSM1691906""",System B,1600.6176134116513,0.9105732547847679
"""GSM1602859""",System B,1600.5473776726512,0.9105332984673267
"""GSM1602909""",System B,1600.070584514574,0.9102620562329719
"""GSM1692365""",System B,1599.9665012144515,0.9102028444208768
"""GSM1692420""",System B,1599.6354770050903,0.910014528492572
"""GSM1692424""",System B,1599.5279695409627,0.9099533687123071
"""GSM1602820""",System B,1599.489412138022,0.9099314338419188
"""GSM1602883""",System B,1599.3317499435816,0.9098417416029072
"""GSM1692293""",System B,1599.326153498112,0.9098385578483841
"""GSM1692338""",System A,1599.1988630920805,0.9097661437762461
"""GSM1691880""",System B,1598.917333432797,0.9096059847376199
"""GSM1692032""",System B,1598.7800968781166,0.909527912414022
"""GSM1602891""",System B,1598.0324038300432,0.9091025582965492
"""GSM1692068""",System B,1597.9575795872297,0.9090599916311916
"""GSM1692436""",System B,1597.829773907316,0.9089872844255705
"""GSM1602900""",System B,1597.483507604673,0.9087902974428096
"""GSM1692297""",System B,1597.0623010022055,0.9085506777711704
"""GSM1692502""",System B,1597.046606666334,0.9085417494410205
"""GSM1692280""",System B,1596.8350683771578,0.9084214077011367
"""GSM1602913""",System B,1596.6968707348306,0.9083427886256479
"""GSM1602960""",System A,1596.6513274407525,0.9083168795608126
"""GSM1692058""",System B,1596.578148173353,0.9082752487033608
"""GSM1602816""",System B,1596.4150326187546,0.9081824541094415
"""GSM1692181""",System B,1596.413524237344,0.9081815960083193
"""GSM1602947""",System B,1596.2651204809144,0.9080971707899647
"""GSM1691874""",System A,1596.2115660972067,0.9080667043068571
"""GSM1692434""",System B,1596.1177546511117,0.9080133360363276
"""GSM1691892""",System B,1595.987595039861,0.9079392897057955
"""GSM1602971""",System B,1595.1777301289485,0.9074785667188144
"""GSM1692286""",System B,1595.1219845068217,0.9074468536649566
"""GSM1692292""",System B,1595.096100939124,0.9074321287960769
"""GSM1691879""",System B,1594.9790426534837,0.9073655356614883
"""GSM1692023""",System B,1594.9561669750829,0.9073525219468056
"""GSM1691887""",System B,1594.9198397059881,0.9073318557743357
"""GSM1692291""",System B,1594.484469524461,0.9070841786027818
"""GSM1691903""",System B,1594.1604749446078,0.906899861751188
"""GSM1602940""",System B,1594.002674753443,0.906810091007401
"""GSM1692409""",System B,1593.9645435199482,0.9067883985799895
"""GSM1602897""",System A,1593.787950999419,0.9066879370925978
"""GSM1692010""",System B,1593.0772650306862,0.9062836358839539
"""GSM1602841""",System B,1593.0013614539412,0.9062404551977317
"""GSM1692483""",System B,1592.9904017390036,0.9062342203398751
"""GSM1692097""",System B,1592.8815304609097,0.9061722847012718
"""GSM1692211""",System B,1592.724004308866,0.9060826698552409
"""GSM1692077""",System B,1592.4395404557345,0.9059208415869249
"""GSM1692257""",System B,1591.6702088634183,0.9054831775463981
"""GSM1602864""",System A,1591.6360660378577,0.9054637540791454
"""GSM1602893""",System B,1591.57931299774,0.9054314679165879
"""GSM1691965""",System B,1591.5009540851988,0.9053868904176049
"""GSM1692376""",System B,1591.4779880406104,0.9053738252946204
"""GSM1692268""",System B,1591.4487661057647,0.9053572012664324
"""GSM1692320""",System B,1590.9868199318862,0.9050944053134456
"""GSM1692383""",System B,1590.8743440365024,0.9050304190488399
"""GSM1602857""",System B,1590.7406191540567,0.9049543444758538
"""GSM1692233""",System B,1590.7196679069766,0.9049424255483812
"""GSM1602913""",System A,1590.5902738584246,0.9048688147378087
"""GSM1692209""",System B,1590.4663387094297,0.9047983094334456
"""GSM1602918""",System B,1590.2236966396695,0.9046602731046198
"""GSM1692112""",System B,1589.9281754562999,0.904492154446207
"""GSM1602809""",System A,1589.6461378131771,0.9043317064213207
"""GSM1692219""",System B,1589.5816905072052,0.9042950430779529
"""GSM1692003""",System B,1589.5406992069193,0.9042717235908959
"""GSM1602968""",System A,1589.3966921059327,0.9041897995800899
"""GSM1692493""",System B,1589.0939578680363,0.9040175774965477
"""GSM1692071""",System B,1588.9882952709113,0.9039574672402523
"""GSM1692227""",System B,1588.4304842576303,0.9036401348645104
"""GSM1602822""",System A,1588.2865335313581,0.9035582429246418
"""GSM1692002""",System B,1588.0672717940743,0.9034335074024937
"""GSM1692228""",System B,1587.845876044693,0.9033075578650024
"""GSM1602848""",System B,1587.7355141936287,0.9032447742562968
"""GSM1692109""",System B,1587.6883496715272,0.9032179428931777
"""GSM1692324""",System B,1587.66707994243,0.9032058427848882
"""GSM1692243""",System B,1587.3450423240465,0.9030226392265382
"""GSM1692082""",System B,1587.1239579895164,0.9028968668494332
"""GSM1602939""",System B,1587.1104887375031,0.9028892043443211
"""GSM1692127""",System B,1586.2701896642593,0.9024111677066476
"""GSM1692197""",System B,1586.2174280566078,0.9023811522248708
"""GSM1692069""",System B,1586.2141220998765,0.902379271503482
"""GSM1691971""",System B,1586.0809008228016,0.9023034834258947
"""GSM1692241""",System B,1585.9812310945726,0.9022467824449256
"""GSM1691968""",System B,1585.8383637323896,0.9021655068186326
"""GSM1602949""",System B,1585.7803059075122,0.9021324783787846
"""GSM1692440""",System B,1585.4507487335823,0.9019449970303423
"""GSM1692018""",System B,1585.394334822803,0.9019129037946294
"""GSM1602851""",System B,1584.9529988140985,0.9016618327314769
"""GSM1602956""",System B,1584.7739983561087,0.9015600013957012
"""GSM1602875""",System A,1584.7248176165776,0.901532023029293
"""GSM1691866""",System B,1584.4370915667596,0.9013683389341826
"""GSM1692091""",System B,1584.0013761496048,0.901120465361985
"""GSM1602840""",System B,1583.9782233971946,0.9011072940230327
"""GSM1692331""",System B,1583.860570943838,0.901040362873151
"""GSM1602956""",System A,1583.690004544158,0.9009433295777456
"""GSM1691926""",System B,1583.6755273257713,0.9009350936519653
"""GSM1692435""",System B,1583.1025113316446,0.9006091113346124
"""GSM1692143""",System B,1582.5173621641516,0.9002762265921767
"""GSM1692150""",System B,1582.4678934323792,0.9002480843902401
"""GSM1692327""",System B,1582.4486828649879,0.9002371557157526
"""GSM1692248""",System B,1582.2548618584278,0.9001268931375389
"""GSM1691875""",System B,1582.1754897917353,0.9000817392666196
"""GSM1692463""",System B,1581.4788096827488,0.8996854058331573
"""GSM1692352""",System A,1580.9608687918699,0.8993907551190566
"""GSM1692374""",System B,1580.948722872472,0.8993838454429005
"""GSM1692498""",System B,1580.768404058781,0.8992812641094792
"""GSM1602970""",System B,1580.7422560540126,0.8992663888053412
"""GSM1602954""",System A,1580.5726927461665,0.8991699261575333
"""GSM1691943""",System B,1580.5049364012593,0.8991313803393458
"""GSM1692096""",System B,1580.1590478140533,0.8989346082346245
"""GSM1691940""",System B,1579.9639548944524,0.8988236220794691
"""GSM1692336""",System B,1579.2665041777127,0.8984268502559728
"""GSM1602959""",System B,1578.9487249887543,0.8982460692699533
"""GSM1691870""",System B,1578.5153917986308,0.8979995509197672
"""GSM1692223""",System B,1578.2822214609423,0.8978669029521769
"""GSM1692105""",System B,1578.197651760881,0.8978187922064274
"""GSM1692130""",System B,1577.8835706199761,0.8976401149981149
"""GSM1602854""",System B,1577.8388588960133,0.8976146790041118
"""GSM1602944""",System B,1577.8145948280426,0.8976008754503079
"""GSM1692194""",System B,1577.4378302942869,0.8973865383688495
